"Country.Name","Country.Code","X2015"
"Pacific island small states","PSS",94.4780144138333
"Post-demographic dividend","PST",99.5007863835
"Qatar","QAT",91.17249298
"Romania","ROU",92.25221252
"Russian Federation","RUS",104.4831314
"Rwanda","RWA",36.68696976
"South Asia","SAS",79.5317583083333
"Saudi Arabia","SAU",80.050036543
"Sudan","SDN",92.3039300908333
"Senegal","SEN",49.64675903
"Solomon Islands","SLB",87.0967560214
"Sierra Leone","SLE",43.2502594
"El Salvador","SLV",79.42540741
"San Marino","SMR",77.8515785887253
"Somalia","SOM",120.88269553681
"Serbia","SRB",96.66960907
"Sub-Saharan Africa (excluding high income)","SSA",99.10861210856
"South Sudan","SSD",9.517560005
"Sub-Saharan Africa","SSF",96.7031200002267
"Small states","SST",92.9590906809667
"Sao Tome and Principe","STP",84.93818665
"Suriname","SUR",81.14267731
"Slovak Republic","SVK",92.46653748
"Slovenia","SVN",88.6652234137333
"Sweden","SWE",140.4588318
"Swaziland","SWZ",75.8522001253
"Seychelles","SYC",81.6024704
"Syrian Arab Republic","SYR",84.2516538442
"Chad","TCD",76.5344990072
"East Asia & Pacific (IDA & IBRD countries)","TEA",95.297824858
"Europe & Central Asia (IDA & IBRD countries)","TEC",66.3011840806667
"Togo","TGO",99.5981932801778
"Thailand","THA",129.001709
"Tajikistan","TJK",97.9442310349333
"Turkmenistan","TKM",111.474970583833
"Latin America & the Caribbean (IDA & IBRD countries)","TLA",57.3911563866667
"Timor-Leste","TLS",76.76470947
"Middle East & North Africa (IDA & IBRD countries)","TMN",106.1278706876
"Tonga","TON",104.014720139333
"South Asia (IDA & IBRD)","TSA",79.5317583083333
"Sub-Saharan Africa (IDA & IBRD countries)","TSS",96.7031200002267
"Trinidad and Tobago","TTO",97.2682558471587
"Tunisia","TUN",88.20406342
"Turkey","TUR",102.4887619
"Tuvalu","TUV",86.1631012
"Tanzania","TZA",76.9908128669
"Uganda","UGA",23.23653984
"Ukraine","UKR",86.9753632607333
"Upper middle income","UMC",94.09165955
"Uruguay","URY",88.1122286892333
"United States","USA",81.8462721474
"Uzbekistan","UZB",95.6401825
"St. Vincent and the Grenadines","VCT",106.4362564
"Venezuela, RB","VEN",89.66400909
"British Virgin Islands","VGB",98.73355865
"Vanuatu","VUT",54.81584167
"World","WLD",76.42307281
"Samoa","WSM",84.95603943
"Yemen, Rep.","YEM",89.0733482273333
"South Africa","ZAF",93.0175115756667
"Zimbabwe","ZWE",67.7803766914
