"Data Source","World Development Indicators",

"Last Updated Date","2017-11-15",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"Euro area","EMU","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","107.15062713623","107.15503692627","107.089576721191","105.753356933594","106.022003173828","105.91544342041","105.862846374512","105.465621948242","105.415496826172","105.306007385254","105.234672546387","105.054733276367","104.757026672363","104.129547119141","103.782043457031","104.11897277832","104.569053649902","105.176536560059","105.287887573242","105.133773803711","104.177001953125","103.599052429199","102.360527038574","102.429763793945","102.652770996094","102.784149169922","103.406761169434","103.718307495117","104.527442932129","105.141372680664","105.20580291748","104.870956420898","104.048950195313","103.75634765625","103.639938354492","104.661888122559","105.262641906738","106.015197753906","106.181488037109","105.767211914063","105.134971618652","104.53328704834","103.765258789063","104.050559997559","103.731369018555","","",
"Eritrea","ERI","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.2418003082275","22.0718002319336","20.2983894348145","32.1186599731445","38.1692810058594","41.6913795471191","43.9525108337402","46.1184005737305","45.4313316345215","","48.5198402404785","54.6447105407715","55.2715911865234","61.5010795593262","67.145263671875","70.1813125610352","70.6319122314453","68.0119171142578","61.281681060791","56.985710144043","53.1029815673828","48.9329605102539","51.2567710876465","52.9173393249512","58.0853996276855","51.1947708129883","49.6370697021484","",
"Spain","ESP","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","110.390510559082","114.422241210938","109.855117797852","112.049652099609","112.917678833008","111.930030822754","111.112899780273","110.264236450195","109.90699005127","109.360107421875","108.856338500977","109.480453491211","109.575927734375","109.145156860352","108.758087158203","107.445663452148","107.012100219727","104.616073608398","104.491897583008","104.476547241211","105.279708862305","104.641166687012","106.408546447754","106.067626953125","104.991287231445","104.698722839355","104.205017089844","104.354331970215","104.499847412109","104.480972290039","104.025611877441","103.619529724121","103.476707458496","103.732048034668","103.156723022461","103.818603515625","105.585929870605","107.033538818359","107.167259216309","105.784301757813","104.759750366211","103.546768188477","105.5625","104.690231323242","105.026321411133","",
"Estonia","EST","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","","","","","","","","","","","102.888900756836","102.394866943359","102.119567871094","102.235397338867","103.260147094727","104.703506469727","111.902519226074","114.419509887695","113.24006652832","93.5188217163086","92.2413482666016","91.7260971069336","89.6365737915039","90.4570617675781","91.7392120361328","95.4984664916992","97.2116775512695","99.5622482299805","101.380599975586","102.965316772461","103.775367736816","102.374740600586","101.18180847168","99.6796264648438","98.9107437133789","97.7019729614258","98.9033279418945","101.607940673828","103.071281433105","103.037956237793","101.715347290039","101.709571838379","100.696212768555","99.2646636962891","98.4112091064453","",
"Ethiopia","ETH","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","15.0295400619507","15.8492403030396","16.25657081604","17.718240737915","19.236270904541","21.3069801330566","22.9511699676514","22.1042194366455","26.3066692352295","33.984058380127","39.0802001953125","41.8101806640625","42.3512916564941","40.3914604187012","37.507209777832","37.0068893432617","40.1507110595703","40.9928817749023","39.2381896972656","35.3172607421875","31.5874691009521","25.280689239502","21.6839694976807","25.4811191558838","29.1561794281006","35.0475082397461","40.4681587219238","50.1211013793945","49.5392913818359","54.5625991821289","60.3712196350098","63.5511894226074","64.8896331787109","67.8162002563477","79.0909576416016","83.4390106201172","89.3212585449219","95.0127792358398","93.7003173828125","91.973762512207","94.7056579589844","94.7794189453125","","100.122909545898","102.122062683105","",
"European Union","EUU","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","105.501502990723","105.53288269043","105.629951477051","104.688652038574","104.968063354492","104.862297058105","104.814140319824","104.446670532227","104.252212524414","103.988677978516","103.638206481934","103.181678771973","103.151893615723","102.839996337891","102.849311828613","103.002212524414","103.311241149902","103.584053039551","103.394546508789","102.902992248535","102.016441345215","101.384216308594","100.631790161133","101.031967163086","101.357032775879","101.443397521973","101.924407958984","102.237319946289","102.922409057617","103.118240356445","103.13744354248","103.005989074707","102.483612060547","102.329330444336","103.089897155762","103.637748718262","103.756217956543","104.039497375488","104.451606750488","104.274429321289","104.114143371582","103.769569396973","103.734298706055","104.331092834473","104.102920532227","","",
"Fragile and conflict affected situations","FCS","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","66.7720184326172","66.7219390869141","67.4401779174805","68.3492431640625","68.6525421142578","69.1970977783203","70.4793014526367","71.5556106567383","71.8608093261719","73.7322082519531","76.3736114501953","78.5755767822266","77.7073593139648","78.1536407470703","78.4887008666992","77.6831665039063","78.0886917114258","76.6998901367188","76.6807022094727","75.3256607055664","72.6140518188477","76.5781784057617","75.9447479248047","76.2696685791016","76.6622924804688","76.8262023925781","75.9773101806641","75.582389831543","75.1951370239258","73.8034515380859","74.9180679321289","76.6184921264648","81.0602188110352","84.6498794555664","87.4185333251953","88.3421096801758","90.4383697509766","91.5249862670898","94.6176605224609","95.2816009521484","96.4367980957031","97.9824981689453","100.400512695313","99.5682220458984","100.349067687988","","",
"Finland","FIN","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","81.8089828491211","81.2257537841797","82.2753601074219","85.8803863525391","89.9132232666016","102.286087036133","100.720283508301","99.2795486450195","98.2613830566406","97.2691802978516","96.2006378173828","97.4874267578125","100.075469970703","101.961608886719","102.787162780762","102.501892089844","102.290008544922","100.908599853516","99.3267593383789","98.6158065795898","98.8279876708984","99.2887573242188","99.4557723999023","99.4213714599609","99.1120223999023","99.1881637573242","99.3347778320313","100.02677154541","100.5234375","101.3984375","101.40071105957","100.525291442871","99.8159866333008","98.9309616088867","98.5617904663086","98.1259613037109","98.5254974365234","98.802978515625","98.9200592041016","99.1277084350586","99.4349517822266","100.41381072998","100.826148986816","101.428436279297","101.533729553223","",
"Fiji","FJI","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","106.739440917969","109.989059448242","112.331161499023","115.614570617676","116.83455657959","117.510719299316","115.353553771973","112.70043182373","110.363227844238","106.760948181152","105.442176818848","105.282218933105","","102.58674621582","101.756973266602","102.096580505371","103.681640625","104.858169555664","","","","108.715370178223","107.530891418457","","107.996688842773","106.940292358398","104.843048095703","105.137901306152","105.063179016113","103.746490478516","101.573501586914","103.983047485352","105.843940734863","108.596206665039","112.617881774902","","113.468002319336","107.530372619629","106.59245300293","105.11483001709","","104.842758178711","104.917259216309","105.54679107666","","105.544822692871","",
"France","FRA","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","116.033546447754","113.279067993164","110.814300537109","110.221229553223","109.670936584473","108.964012145996","108.904777526855","110.644119262695","111.632888793945","111.865051269531","111.219421386719","109.925849914551","107.784767150879","107.154037475586","107.111801147461","110.328811645508","112.913757324219","114.883041381836","114.844299316406","112.324546813965","109.492218017578","106.828887939453","104.549476623535","104.750541687012","105.031967163086","105.697410583496","104.713989257813","104.857162475586","104.966346740723","104.544502258301","104.389472961426","104.06330871582","103.735832214355","103.219612121582","108.911918640137","109.149971008301","109.760131835938","109.722801208496","109.077728271484","108.262619018555","107.72102355957","106.230072021484","105.643310546875","105.358360290527","","",
"Faroe Islands","FRO","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","214.000564575195","215.407577514648","221.991516113281","215.256256103516","211.491683959961","202.527145385742","204.596923828125","198.912689208984","191.92301940918","","","","","","","","","","","","","","","","","","","","","","","","","113.154472351074","111.32633972168","","111.645858764648","","","","","","","97.6320495605469","95.5217666625977","",
"Gabon","GAB","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","138.961776733398","140.097106933594","140.565231323242","139.30549621582","142.176086425781","144.862014770508","140.932723999023","146.083847045898","141.770309448242","143.928680419922","145.962707519531","146.051971435547","145.804016113281","146.6064453125","147.237838745117","146.378540039063","147.324325561523","145.00813293457","148.538803100586","","","135.968963623047","","139.545608520508","145.792678833008","144.09880065918","143.452087402344","","141.736358642578","","136.786178588867","142.462707519531","138.976852416992","","","","","","","","141.993423461914","","","","","",
"United Kingdom","GBR","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","104.004112243652","103.350769042969","102.601272583008","102.671539306641","102.853477478027","103.302742004395","103.724021911621","103.856498718262","104.08016204834","104.271133422852","103.905708312988","103.009407043457","101.806037902832","102.486976623535","102.744018554688","105.085800170898","106.748207092285","107.747062683105","107.423942565918","106.853477478027","105.499450683594","104.187919616699","","","","","","100.810386657715","100.694297790527","100.386039733887","100.239189147949","99.7907867431641","99.9081497192383","105.804710388184","106.270988464355","105.048789978027","103.174263000488","105.261917114258","104.961036682129","105.860801696777","106.257621765137","108.243148803711","108.740898132324","108.240211486816","","",
"Georgia","GEO","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","","","","","","","","","","","93.1574020385742","","","","","89.5823135375977","","","","","97.4115219116211","96.0768432617188","87.2359924316406","86.1328506469727","83.938232421875","83.8440322875977","86.3131790161133","90.523681640625","94.145622253418","97.2892227172852","95.4394683837891","92.3539581298828","92.2416915893555","94.7157592773438","95.0852432250977","100.618011474609","107.300811767578","110.142532348633","110.483016967773","109.922981262207","110.727676391602","114.530128479004","116.900192260742","116.861961364746","116.784652709961","",
"Ghana","GHA","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","67.1905288696289","65.494270324707","66.4578094482422","64.742317199707","65.0188827514648","69.8588485717773","71.6092987060547","72.136360168457","73.6885681152344","75.2213973999023","77.7098693847656","78.8726272583008","76.475227355957","72.8999328613281","74.043098449707","70.0287780761719","70.8772125244141","69.8153762817383","73.4496383666992","71.6001510620117","79.9478378295898","80.5741119384766","79.9067993164063","81.4040832519531","80.1321182250977","80.0468063354492","83.1739807128906","","81.3540115356445","86.0099792480469","80.7671279907227","83.7265090942383","80.243049621582","83.7923812866211","90.3544464111328","95.3513107299805","100.974609375","106.73316192627","105.545509338379","","106.669410705566","109.711067199707","108.476280212402","106.463661193848","109.925399780273","108.001403808594",
"Gibraltar","GIB","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","30.5480003356934","26.005729675293","30.0367107391357","30.8278503417969","31.8504791259766","31.288890838623","35.543701171875","37.3604888916016","39.3007202148438","40.5730514526367","39.3199081420898","37.3408889770508","35.9501113891602","34.5510597229004","39.0544013977051","36.3457298278809","34.2783317565918","35.3043212890625","35.5330009460449","34.8156890869141","37.175708770752","36.3222007751465","39.9900512695313","42.0039710998535","45.9009819030762","47.0992393493652","50.5901908874512","51.0577697753906","53.6948394775391","57.2248306274414","60.6705894470215","69.5269012451172","73.325439453125","76.8008117675781","79.1583023071289","80.9350433349609","82.8649826049805","83.6545486450195","82.9730072021484","84.5602111816406","87.3074035644531","88.6705780029297","90.0852813720703","91.2581787109375","","",
"Gambia, The","GMB","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","28.401460647583","27.2251091003418","28.6627197265625","29.0545101165771","29.9225997924805","31.356840133667","32.7400398254395","35.6962509155273","39.4649810791016","43.8863792419434","53.3281288146973","57.5093002319336","60.9806098937988","64.8246612548828","66.7902984619141","66.7414169311523","64.4269485473633","61.2629013061523","56.8411903381348","57.1828804016113","58.4063110351563","58.4961204528809","60.283130645752","63.1717987060547","65.9232635498047","70.8551177978516","74.1296997070313","76.8558807373047","90.3609237670898","90.4901123046875","92.0963287353516","89.5355072021484","93.0845108032227","93.6653900146484","90.7025680541992","88.5449066162109","89.7775726318359","87.353157043457","85.4280014038086","84.351318359375","81.4718017578125","84.0134429931641","85.16796875","88.5107879638672","91.5563201904297","93.4370193481445",
"Guinea-Bissau","GNB","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","27.4104404449463","31.7280902862549","39.2410697937012","45.8748817443848","69.0456619262695","73.6096496582031","","71.716682434082","67.9058609008789","63.1469306945801","60.0631713867188","58.716911315918","56.769100189209","55.6579093933105","55.0973815917969","","52.7869415283203","50.3693504333496","50.6096115112305","","","45.8836212158203","44.1760597229004","49.0703315734863","52.7610893249512","54.9082183837891","59.3672294616699","62.3622512817383","","71.7982025146484","85.4445037841797","","","103.474052429199","110.798179626465","116.761993408203","","","","113.654983520508","","","","","","",
"Equatorial Guinea","GNQ","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","90.9326400756836","","","98.6914978027344","","","","","","","136.646713256836","145.700622558594","171.533615112305","207.234268188477","","","","","","","","","149.673797607422","143.256164550781","","","","","110.82356262207","104.902206420898","109.641502380371","106.84203338623","98.0840835571289","","96.2043075561523","","","81.1484985351563","80.7052383422852","81.5619888305664","81.5457992553711","84.457389831543","","","79.1203231811523","",
"Greece","GRC","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","107.105880737305","107.636039733887","107.628059387207","107.596267700195","105.943031311035","104.447441101074","102.999778747559","101.845153808594","101.215476989746","100.443511962891","103.262367248535","104.383827209473","105.617042541504","105.983047485352","105.92977142334","105.114738464355","101.547752380371","101.544799804688","100.252410888672","99.3855972290039","99.1995468139648","97.5702819824219","95.2027130126953","94.2617263793945","95.279167175293","93.479118347168","92.632209777832","94.2334671020508","95.4592971801758","96.5775680541992","95.9887313842773","97.6334228515625","98.6851119995117","99.7800979614258","99.0832901000977","98.8906784057617","98.703742980957","","","100.253967285156","99.3293533325195","99.2927932739258","98.600830078125","97.6200180053711","","",
"Grenada","GRD","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","124.14624786377","126.992576599121","129.692291259766","136.178344726563","115.608627319336","119.617362976074","120.905937194824","120.34105682373","117.552276611328","113.557777404785","107.826286315918","106.024742126465","105.866172790527","103.56307220459","103.934387207031","101.453903198242","112.072616577148","114.689231872559","","117.222831726074","116.569580078125","121.041297912598","122.559242248535","120.572532653809","118.937492370605","109.800148010254","120.586563110352","116.821296691895","108.141548156738","91.2001800537109","94.3197937011719","107.238510131836","106.15926361084","104.031303405762","96.9686813354492","","96.2705917358398","99.6551971435547","104.57795715332","103.374443054199","","","102.672271728516","103.126731872559","104.86701965332","",
"Greenland","GRL","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","58.501091003418","59.5848388671875","60.445068359375","60.2496681213379","61.6124496459961","62.6216087341309","62.1232414245605","64.1755828857422","65.8301391601563","67.2442016601563","69.3448104858398","73.2052230834961","68.7714767456055","73.064323425293","74.5938034057617","75.0554733276367","74.6020202636719","76.3214263916016","77.4696197509766","","74.1594696044922","77.359733581543","81.0715179443359","82.7066802978516","82.5753173828125","85.0081024169922","86.5472412109375","87.4308013916016","93.8171463012695","99.4495315551758","101.602478027344","102.372512817383","105.177192687988","","110.557983398438","111.487968444824","112.270408630371","112.404296875","113.012168884277","117.284729003906","117.007232666016","115.425743103027","110.674629211426","107.548751831055","103.591598510742","101.791412353516","",
"Guam","GUM","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","96.6412124633789","96.759651184082","98.655647277832","101.024612426758","","103.0029296875","110.515129089355","107.618957519531","105.606742858887","100.525169372559","99.1978225708008","98.7729568481445","96.8352966308594","95.1269226074219","94.5128021240234","96.4121780395508","99.6248016357422","105.13387298584","111.693168640137","","107.188690185547","104.614418029785","101.846298217773","99.8524627685547","99.3163909912109","98.8269195556641","103.155342102051","","108.42790222168","107.180183410645","103.036651611328","","98.5067672729492","","99.3118667602539","92.9807662963867","92.4902420043945","91.225212097168","85.8620681762695","85.3708114624023","86.2935485839844","85.4383697509766","","","","",
"High income","HIC","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","99.3234405517578","99.657112121582","99.5609817504883","99.7354507446289","99.2288970947266","99.2929992675781","99.7099685668945","99.6474685668945","99.6611022949219","99.5039825439453","101.627311706543","101.208343505859","101.485290527344","100.783233642578","100.291236877441","100.413833618164","101.065940856934","101.572868347168","101.930221557617","102.244232177734","102.419616699219","101.891677856445","101.242942810059","101.131500244141","101.122268676758","101.493148803711","101.69361114502","101.024276733398","102.214012145996","102.291969299316","101.926963806152","101.940162658691","101.149917602539","101.293411254883","101.608779907227","102.133728027344","102.426788330078","102.840728759766","103.091789245605","102.727180480957","102.31477355957","102.00804901123","102.023391723633","102.317863464355","102.294097900391","102.610298156738","",
"Hong Kong SAR, China","HKG","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Honduras","HND","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","83.7410507202148","83.5798110961914","84.8457489013672","83.6872100830078","85.0870590209961","85.7296981811523","86.9506530761719","85.9851684570313","88.8647994995117","94.9014282226563","96.9951629638672","96.8185424804688","103.378410339355","105.240737915039","106.872047424316","107.519989013672","110.097007751465","","109.9677734375","","106.978309631348","106.410919189453","109.611289978027","110.529373168945","110.122817993164","107.980743408203","108.707832336426","109.120063781738","108.425682067871","107.745986938477","107.100082397461","","","115.454643249512","114.603240966797","111.587181091309","116.727439880371","112.83634185791","115.274551391602","114.888061523438","116.58268737793","116.179336547852","113.266891479492","110.795028686523","109.149627685547","110.713768005371","",
"Heavily indebted poor countries (HIPC)","HPC","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","49.0243682861328","49.3714981079102","49.6587409973145","50.7446098327637","51.7628211975098","53.8193817138672","56.610710144043","59.2341117858887","61.4064483642578","63.2827682495117","65.6150436401367","67.2780609130859","66.4652481079102","66.504753112793","66.2018127441406","65.1054077148438","64.8732299804688","63.646541595459","63.6083488464355","62.2182884216309","60.7378692626953","62.4854583740234","61.2152290344238","61.3158493041992","62.3317413330078","64.8403472900391","65.1255569458008","69.0440216064453","70.3552169799805","69.992057800293","72.5271072387695","75.9830169677734","81.4729919433594","84.9680709838867","88.0028991699219","90.72705078125","93.2929077148438","95.5709609985352","99.2174835205078","98.9805221557617","99.0367813110352","99.1572875976563","100.331207275391","100.640693664551","101.730392456055","","",
"Croatia","HRV","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80.2397384643555","83.9271011352539","84.8121490478516","86.3710784912109","87.2821502685547","91.1297912597656","93.1205215454102","95.0476684570313","97.0864791870117","99.7655410766602","101.726127624512","","103.318786621094","100.702728271484","97.7021026611328","93.7615966796875","91.6496124267578","91.7927474975586","93.3982086181641","95.7502212524414","98.3022918701172","98.8748779296875","97.9641494750977","",
"Haiti","HTI","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","50.0916900634766","52.154670715332","53.5580101013184","55.128490447998","56.6939010620117","60.523738861084","61.6186904907227","61.743579864502","62.3810005187988","67.8440475463867","74.5126876831055","75.2909927368164","81.0438690185547","85.4809036254883","86.6830673217773","89.1383972167969","75.2764205932617","","","","","74.7760162353516","78.3029403686523","84.0537261962891","91.0276107788086","99.2555923461914","108.199768066406","111.877838134766","","","","","","","","","","","","","","","","","","",
"Hungary","HUN","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","97.9781112670898","100.995132446289","104.062858581543","105.735549926758","106.230712890625","104.695640563965","103.951118469238","101.69075012207","98.5415267944336","97.6856307983398","99.4697189331055","105.340438842773","108.6220703125","109.314437866211","105.663093566895","98.0750885009766","91.7114715576172","85.5367126464844","83.7737197875977","85.3070678710938","89.4259262084961","95.107536315918","100.187957763672","105.676712036133","104.908363342285","102.15779876709","100.599731445313","100.663642883301","100.764991760254","101.146446228027","100.246032714844","99.0393829345703","98.1306991577148","97.483512878418","98.0861663818359","99.4026565551758","99.4864273071289","101.530769348145","102.193359375","102.08260345459","101.107597351074","100.300247192383","100.073211669922","101.511749267578","101.616149902344","",
"IBRD only","IBD","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","95.5500030517578","95.7088470458984","96.7527770996094","100.394470214844","101.756416320801","103.321830749512","103.734428405762","103.097091674805","100.678932189941","100.991767883301","101.91284942627","102.856819152832","103.163261413574","103.447998046875","104.436752319336","105.695640563965","108.630043029785","107.68448638916","108.525268554688","109.204643249512","109.016166687012","107.654678344727","106.701110839844","106.31494140625","105.999252319336","105.874450683594","104.952743530273","103.343330383301","103.651817321777","103.724922180176","103.90682220459","104.334358215332","105.466636657715","108.462860107422","107.217758178711","105.905906677246","106.930389404297","109.068000793457","110.263137817383","110.214027404785","109.468307495117","109.290756225586","109.628379821777","108.891677856445","107.386001586914","","",
"IDA & IBRD total","IBT","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","86.9325714111328","87.118049621582","88.4657363891602","91.7937469482422","93.177978515625","94.8016586303711","95.487663269043","95.5663681030273","94.0875930786133","94.8180236816406","96.0417709350586","97.0479202270508","97.5341491699219","97.7678833007813","98.2625503540039","98.6821823120117","100.296730041504","99.1861877441406","99.8007583618164","99.9570693969727","99.535758972168","98.8709869384766","98.2298736572266","98.1712417602539","98.1087188720703","98.2271881103516","97.3224105834961","96.8353500366211","97.334716796875","97.4050674438477","98.0511703491211","98.5980911254883","100.06517791748","102.743980407715","102.614593505859","102.232131958008","103.236358642578","104.87760925293","105.804168701172","105.949020385742","105.67684173584","105.744277954102","106.128593444824","105.590133666992","104.865242004395","","",
"IDA total","IDA","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","58.2902183532715","58.400390625","60.5961303710938","62.7739906311035","64.156867980957","65.7995223999023","67.3311614990234","69.7527236938477","71.541633605957","73.9125823974609","76.3739700317383","78.0625381469727","79.4423294067383","79.9350814819336","79.3986663818359","77.8711013793945","76.3062515258789","75.4753494262695","76.0951309204102","75.3475112915039","74.7479782104492","76.0974502563477","76.4907302856445","77.4406127929688","78.1021118164063","78.8178787231445","77.9890670776367","80.3855514526367","81.6006317138672","81.9593276977539","84.0757827758789","85.3842620849609","88.0458908081055","90.4594192504883","92.5817413330078","94.4558868408203","95.6480865478516","96.5166702270508","97.1701736450195","97.9062271118164","98.6527862548828","99.3086090087891","99.8844909667969","99.750732421875","100.471313476563","","",
"IDA blend","IDB","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","69.1866226196289","69.9999923706055","70.6834106445313","71.593620300293","71.8391418457031","71.6960906982422","71.8605575561523","75.994499206543","78.7790069580078","81.1692733764648","84.9102783203125","88.4932098388672","91.7483901977539","92.4085235595703","92.2296676635742","90.8963088989258","87.1146774291992","86.9001922607422","85.2804870605469","83.8829498291016","84.2183685302734","84.7539367675781","85.9153366088867","88.1537780761719","88.5473175048828","87.8332366943359","84.4765014648438","86.8040084838867","88.6479034423828","90.1484298706055","92.1551895141602","92.0812606811523","92.1094512939453","92.5854187011719","94.5227966308594","96.0232772827148","95.247932434082","94.2144088745117","91.2216262817383","92.4801406860352","93.679313659668","92.7898712158203","93.0783462524414","92.5464630126953","94.1109313964844","","",
"Indonesia","IDN","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","83.7019424438477","84.8663787841797","85.8493881225586","86.1264495849609","85.0313110351563","87.1380996704102","89.8090209960938","92.3126907348633","100.416191101074","","","109.979133605957","114.501739501953","116.738838195801","119.602996826172","121.198257446289","119.640182495117","118.157638549805","117.214279174805","116.372688293457","114.398017883301","112.682060241699","110.958229064941","110.313781738281","111.028663635254","110.53865814209","110.013580322266","109.946311950684","110.772453308105","111.379356384277","108.778022766113","109.765609741211","109.906707763672","109.472343444824","108.829360961914","107.79222869873","106.045387268066","109.055740356445","107.507507324219","108.14070892334","108.656311035156","108.635246276855","108.691452026367","106.343032836914","105.74095916748","105.852752685547","",
"IDA only","IDX","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","52.5451889038086","52.2905883789063","55.2254905700684","58.0797996520996","60.073600769043","62.6563987731934","64.9204864501953","66.4137115478516","67.5970993041992","69.9419174194336","71.6705780029297","72.3549728393555","72.6532974243164","73.0386962890625","72.3039169311523","70.6717529296875","70.3394165039063","69.2470092773438","71.0887298583984","70.6977310180664","69.591796875","71.3927307128906","71.3711090087891","71.6297225952148","72.4427185058594","73.9376983642578","74.454231262207","76.903938293457","77.8280487060547","77.6021499633789","79.8171997070313","81.8953018188477","85.9532623291016","89.3808212280273","91.6133117675781","93.6871337890625","95.8407211303711","97.6076126098633","99.9487533569336","100.40991973877","100.927116394043","102.273483276367","102.985000610352","103.041366577148","103.395118713379","","",
"Isle of Man","IMN","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","78.8656311035156","79.5720672607422","82.6565170288086","82.0122222900391","82.8401336669922","82.6515884399414","85.2305297851563","81.4160003662109","81.1901702880859","82.5671463012695","84.1577377319336","84.8264923095703","86.7693786621094","88.384407043457","88.2199935913086","90.3883895874023","88.2333526611328","89.5536880493164","92.5307693481445","91.8339080810547","91.5421676635742","91.8289031982422","93.5268936157227","94.6493301391602","94.368522644043","94.2331390380859","93.8573684692383","92.2218627929688","92.8916015625","94.5876312255859","94.412467956543","95.0235595703125","102.962348937988","","","","110.22144317627","110.863502502441","109.573028564453","109.183647155762","108.374717712402","109.757751464844","110.584648132324","107.921432495117","108.600616455078","",
"Not classified","INX","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","109.176628112793","106.793388366699","106.411582946777","104.832489013672","105.751373291016","107.293968200684","108.081260681152","107.93009185791","106.459342956543","103.846771240234","100.59398651123","97.9166030883789","96.2255172729492","95.0862884521484","95.1027221679688","95.612922668457","96.8589401245117","98.0212936401367","98.9933929443359","99.6195831298828","99.2609329223633","98.7065200805664","99.1576309204102","99.2415084838867","99.7165374755859","99.9570465087891","78.9266967773438","101.771202087402","102.788520812988","103.56623840332","103.933921813965","106.095756530762","106.972023010254","107.115966796875","106.686027526855","106.726783752441","108.010757446289","108.027976989746","107.92569732666","106.789482116699","105.207878112793","103.637756347656","102.861106872559","102.117462158203","101.428001403809","",
