Country Name,Country Code,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Low income,LIC,52.31635846,52.86199624,53.47259386,54.13790408,54.84602026,55.58465239,56.34193117,57.10391636,57.85569003,58.58318768,59.27368388,59.91839028,60.51870252,61.07649225,61.59026379,62.06047438,
Liechtenstein,LIE,76.82682927,79.27560976,79.63658537,79.96097561,81.77073171,80.66829268,80.94878049,81.29512195,82.68292683,81.5,81.84146341,81.79268293,82.38292683,82.26097561,82.07317073,82.07317073,
Sri Lanka,LKA,71.07968293,71.84919512,72.57958537,73.18931707,73.64482927,73.93560976,74.08507317,74.15512195,74.20117073,74.24765854,74.31302439,74.4072439,74.52431707,74.65929268,74.81465854,74.98895122,
Lower middle income,LMC,62.77386848,63.09838756,63.41932207,63.75037636,64.09121385,64.43795562,64.79907534,65.16581905,65.52903001,65.90151693,66.26247496,66.59661259,66.90478931,67.19332042,67.45876614,67.7051777,
Low & middle income,LMY,65.57977546,65.89344233,66.2010013,66.5204032,66.85716377,67.1800052,67.53803377,67.88503967,68.21289415,68.55521334,68.86513362,69.17862416,69.45985393,69.72966133,69.97035579,70.19326103,
Lesotho,LSO,48.2785122,47.07041463,46.2695122,45.89558537,45.94846341,46.38702439,47.12468293,48.02319512,48.95743902,49.85380488,50.66121951,51.36119512,51.98656098,52.56502439,53.09321951,53.57009756,
Late-demographic dividend,LTE,71.22726012,71.60625645,71.96239187,72.31412049,72.68178011,72.99092752,73.35165221,73.6659887,73.93370223,74.22007263,74.44445196,74.71367232,74.92439958,75.14546135,75.33914932,75.52288235,
Lithuania,LTU,72.0195122,71.65853659,71.76097561,72.06097561,71.96097561,71.25365854,71.05609756,70.9,71.81219512,72.91463415,73.26829268,73.56341463,73.86341463,73.91463415,74.51707317,75.1195122,
Luxembourg,LUX,77.87317073,77.82439024,77.96585366,77.72682927,79.12195122,79.43170732,79.28780488,79.38292683,80.53902439,80.63658537,80.63170732,80.98780488,81.39268293,81.8,82.22926829,82.22926829,
Latvia,LVA,70.31463415,70.76097561,70.96097561,71.26585366,72.02682927,71.35609756,70.86585366,71.0195122,72.4195122,73.0804878,73.48292683,73.57560976,73.77804878,73.98292683,74.12439024,74.12439024,
"Macao SAR, China",MAC,80.27634146,80.51268293,80.73546341,80.9517561,81.16614634,81.38265854,81.60780488,81.84158537,82.08246341,82.32846341,82.57356098,82.81126829,83.03458537,83.24046341,83.42692683,83.59490244,
St. Martin (French part),MAF,76.97073171,77.17073171,77.37073171,77.57073171,77.72195122,77.87073171,78.07073171,78.22195122,78.37073171,78.57073171,78.72195122,78.87073171,79.02195122,79.17073171,79.32195122,79.47073171,
Morocco,MAR,68.65214634,69.14029268,69.67014634,70.22973171,70.80856098,71.39285366,71.96785366,72.5202439,73.03812195,73.51346341,73.94107317,74.3202439,74.66065854,74.97014634,75.25514634,75.52014634,
Moldova,MDA,66.89102439,67.07060976,67.2474878,67.40656098,67.54973171,67.70380488,67.90602439,68.18726829,68.5585122,69.0102439,69.51065854,70.01592683,70.47831707,70.86456098,71.16168293,71.37121951,
Madagascar,MDG,58.47280488,59.11360976,59.69917073,60.2355122,60.72870732,61.18729268,61.62387805,62.05153659,62.48031707,62.9152439,63.35780488,63.80546341,64.24912195,64.6817561,65.10131707,65.50782927,
Maldives,MDV,70.11946341,71.08185366,72.01365854,72.88821951,73.68563415,74.3787561,74.94673171,75.39302439,75.73070732,75.97653659,76.15690244,76.30631707,76.45743902,76.63595122,76.85587805,77.12026829,
Middle East & North Africa,MEA,69.80253061,70.08638224,70.35184832,70.61312006,70.87790537,71.12919398,71.3849684,71.62518569,71.86372716,72.09286546,72.306228,72.50923435,72.71107939,72.92047395,73.12388055,73.32241546,
Mexico,MEX,74.29973171,74.5334878,74.74470732,74.9375122,75.1154878,75.28209756,75.43978049,75.59043902,75.7375122,75.88346341,76.03385366,76.19019512,76.35358537,76.52307317,76.69917073,76.88136585,
Marshall Islands,MHL,65.23902439,,,,,,,,,,,,,,,,
Middle income,MIC,66.79965891,67.10952004,67.40689043,67.71180415,68.03095985,68.33088635,68.66662559,68.9887853,69.28978248,69.60824126,69.89393032,70.18768581,70.44968286,70.70287366,70.92783423,71.13718238,
"Macedonia, FYR",MKD,73.25631707,73.46053659,73.63295122,73.77168293,73.88114634,73.97117073,74.05846341,74.15817073,74.281,74.42982927,74.60409756,74.79587805,74.99085366,75.17970732,75.358,75.52431707,
Mali,MLI,48.05234146,48.7417561,49.52460976,50.35690244,51.20809756,52.04070732,52.82126829,53.53429268,54.17431707,54.73629268,55.2297561,55.67463415,56.10243902,56.53612195,56.98670732,57.45770732,
Malta,MLT,78.2,78.84390244,78.73902439,78.54634146,79.25365854,79.3,79.43902439,79.79268293,79.63658537,80.24146341,81.39756098,80.74634146,80.74634146,81.74634146,81.94634146,81.94634146,
Myanmar,MMR,62.07702439,62.39402439,62.696,62.98287805,63.25763415,63.52919512,63.81097561,64.1104878,64.4302439,64.76478049,65.10417073,65.4305122,65.72895122,65.9884878,66.20721951,66.38563415,
Middle East & North Africa (excluding high income),MNA,69.25757342,69.5392943,69.81394528,70.08265796,70.34787077,70.60909369,70.86453907,71.11015676,71.34210949,71.5611842,71.76968311,71.97338721,72.17691421,72.38275192,72.58932144,72.7953708,
Montenegro,MNE,73.18107317,73.183,73.22773171,73.30195122,73.40717073,73.55619512,73.76621951,74.04390244,74.38653659,74.78156098,75.20353659,75.62312195,76.01407317,76.35512195,76.63885366,76.86431707,
Mongolia,MNG,62.91536585,63.38180488,63.85468293,64.31804878,64.76514634,65.19912195,65.63095122,66.07287805,66.52768293,66.99026829,67.44556098,67.87553659,68.26314634,68.59985366,68.88260976,69.11587805,
Mozambique,MOZ,48.27007317,48.78214634,49.32858537,49.92873171,50.58304878,51.279,51.99212195,52.6955122,53.36678049,54.0005122,54.6017561,55.18758537,55.77653659,56.37960976,56.99434146,57.60926829,
Mauritania,MRT,59.98492683,60.08014634,60.18953659,60.32107317,60.48126829,60.67358537,60.89753659,61.14660976,61.41021951,61.68182927,61.95136585,62.2097561,62.45095122,62.67195122,62.8702439,63.04636585,
Mauritius,MUS,71.66341463,71.76585366,71.96585366,72.12130081,72.27674797,72.43219512,72.43219512,72.57073171,72.57073171,72.88243902,72.96731707,73.26682927,73.86341463,74.01707317,74.19439024,74.35317073,
Malawi,MWI,46.43634146,46.68434146,47.13034146,47.79119512,48.67129268,49.77156098,51.08,52.53926829,54.08012195,55.64270732,57.1562439,58.55736585,59.81473171,60.90643902,61.81660976,62.54336585,
Malaysia,MYS,72.83963415,73.00909756,73.15946341,73.2922439,73.40997561,73.52268293,73.6404878,73.77243902,73.92456098,74.09787805,74.28685366,74.48643902,74.68556098,74.87565854,75.05370732,75.22019512,
North America,NAC,76.89243196,77.09747435,77.1976618,77.31265491,77.74935242,77.76444426,77.94434805,78.23954091,78.30097125,78.64290788,78.8046116,78.92051971,79.02514782,79.04497199,79.06415393,79.08222552,
Namibia,NAM,55.54209756,54.73217073,54.07982927,53.62578049,53.4107561,53.48880488,53.90246341,54.62463415,55.60134146,56.77773171,58.07460976,59.40392683,60.68470732,61.84543902,62.83892683,63.63643902,
New Caledonia,NCL,75.16341463,74.83170732,75.10243902,75.27073171,75.51463415,75.16829268,76.46097561,75.94634146,76.45609756,76.96585366,77.47317073,76.72682927,77.12195122,77.32195122,77.57317073,77.77317073,
Niger,NER,49.85580488,50.47797561,51.10953659,51.75897561,52.42778049,53.12241463,53.84682927,54.59456098,55.35312195,56.11004878,56.84541463,57.53629268,58.1702439,58.73880488,59.2405122,59.68187805,
Nigeria,NGA,46.26443902,46.50573171,46.82995122,47.23463415,47.71078049,48.23836585,48.79285366,49.34626829,49.87756098,50.37573171,50.83726829,51.26968293,51.6904878,52.11270732,52.54134146,52.97792683,
Nicaragua,NIC,69.65807317,70.12741463,70.58587805,71.025,71.44290244,71.83858537,72.21504878,72.57621951,72.925,73.26387805,73.59234146,73.90736585,74.20946341,74.49809756,74.77278049,75.038,
Netherlands,NLD,77.98780488,78.1902439,78.29268293,78.49268293,79.09512195,79.34634146,79.69756098,80.09756098,80.25121951,80.54878049,80.70243902,81.20487805,81.10487805,81.30487805,81.70731707,81.70731707,
Norway,NOR,78.63414634,78.78536585,78.98780488,79.3902439,79.84146341,80.04146341,80.34390244,80.39512195,80.59268293,80.79512195,80.99756098,81.29512195,81.45121951,81.75121951,82.1,82.1,
Nepal,NPL,62.32663415,63.0242439,63.69090244,64.32658537,64.93129268,65.5025122,66.04019512,66.54685366,67.02497561,67.47807317,67.91017073,68.32578049,68.72795122,69.11817073,69.49897561,69.86985366,
New Zealand,NZL,78.63658537,78.69268293,78.84634146,79.14634146,79.54878049,79.85121951,80.04878049,80.15121951,80.35121951,80.70243902,80.70243902,80.90487805,81.15609756,81.40731707,81.40487805,81.45682927,
OECD members,OED,77.07011501,77.37521495,77.53477636,77.68198455,78.09882584,78.22479797,78.5231568,78.75809905,78.91707454,79.18281091,79.36693907,79.6074377,79.7278633,79.90576587,80.14410427,80.28312399,
Oman,OMN,72.35936585,72.79604878,73.22319512,73.63880488,74.04141463,74.42653659,74.7882439,75.12302439,75.42992683,75.71143902,75.97007317,76.21178049,76.44202439,76.66829268,76.89456098,77.12182927,
Other small states,OSS,60.68598221,60.60238258,60.71721738,60.89967984,61.25600107,61.73495875,62.281784,62.92563826,63.61709618,64.31605905,64.95379934,65.53312697,66.04342023,66.53652306,66.95622134,67.33112903,
Pakistan,PAK,62.75817073,62.99817073,63.22617073,63.44321951,63.65280488,63.8634878,64.08526829,64.32563415,64.58607317,64.86356098,65.15004878,65.432,65.69785366,65.93858537,66.14919512,66.33217073,
Panama,PAN,75.10197561,75.28529268,75.46268293,75.63531707,75.8037561,75.97163415,76.1395122,76.3114878,76.48712195,76.6685122,76.85519512,77.04621951,77.23904878,77.43263415,77.62543902,77.81743902,
Peru,PER,70.50743902,70.95987805,71.38387805,71.7764878,72.13619512,72.45902439,72.74595122,73.00197561,73.23356098,73.44770732,73.65136585,73.85253659,74.05668293,74.26678049,74.48536585,74.71341463,
Philippines,PHL,67.1865122,67.32560976,67.45370732,67.57382927,67.6895122,67.8022439,67.91256098,68.0224878,68.132,68.24309756,68.35826829,68.4784878,68.60421951,68.73495122,68.87017073,69.00985366,
Palau,PLW,70.49365854,,,,,69.12926829,,,,,,,,,,,
Papua New Guinea,PNG,61.85682927,62.15995122,62.47534146,62.79953659,63.12560976,63.44507317,63.744,64.01590244,64.25534146,64.46278049,64.6402439,64.79568293,64.94156098,65.08585366,65.23407317,65.38770732,
Poland,POL,73.74878049,74.2,74.49756098,74.59756098,74.84634146,74.99512195,75.14390244,75.24390244,75.54390244,75.69512195,76.24634146,76.69512195,76.74634146,77,77.60243902,78.20487805,
Pre-demographic dividend,PRE,50.70775143,51.13160339,51.63812458,52.2160342,52.85181296,53.52850283,54.22828712,54.93213037,55.62257465,56.28609982,56.91218466,57.49632576,58.04447735,58.56164834,59.04751617,59.50281022,
Puerto Rico,PRI,76.68926829,77.06682927,77.7604878,78.07121951,78.17585366,78.29609756,78.41634146,78.42585366,77.9034878,78.14980488,78.40817073,78.67119512,78.92641463,79.16739024,79.39012195,79.59612195,
"Korea, Dem. People¡¯s Rep.",PRK,64.97956098,65.79214634,66.62178049,67.30870732,67.79829268,68.09446341,68.25973171,68.40873171,68.62904878,68.9372439,69.32731707,69.76926829,70.20960976,70.60787805,70.95207317,71.2387561,
Portugal,PRT,76.31463415,76.81463415,77.06585366,77.2195122,77.67073171,78.07073171,78.4195122,78.32195122,78.52439024,78.72682927,79.02682927,80.47073171,80.37317073,80.72195122,81.12195122,81.52195122,
Paraguay,PRY,70.07468293,70.33985366,70.59743902,70.84239024,71.07117073,71.28580488,71.49134146,71.69380488,71.89678049,72.0997561,72.2982439,72.48517073,72.6545122,72.8037561,72.93241463,73.04297561,
West Bank and Gaza,PSE,70.76009756,70.93568293,71.10368293,71.26912195,71.435,71.60385366,71.7737561,71.9437561,72.11239024,72.28014634,72.447,72.61536585,72.78470732,72.95546341,73.12812195,73.30168293,
Pacific island small states,PSS,66.76220437,67.0634195,67.35679052,67.64685116,67.93352705,68.22579401,68.49777393,68.7762324,69.05208184,69.32377437,69.58940877,69.84590637,70.09112623,70.32411046,70.54402369,70.75254202,
Post-demographic dividend,PST,77.36203954,77.66781002,77.7918545,77.91765042,78.3558044,78.44898619,78.77209265,79.0249116,79.17205685,79.49405804,79.70841198,79.97577732,80.10773932,80.29448189,80.5272136,80.64646234,
French Polynesia,PYF,72.45,72.80068293,73.15263415,73.51056098,73.87031707,74.22719512,74.57246341,74.8965122,75.19470732,75.46453659,75.70746341,75.92507317,76.12753659,76.31997561,76.50695122,76.6915122,
Qatar,QAT,76.52158537,76.6385122,76.74639024,76.84373171,76.93460976,77.02453659,77.12014634,77.22743902,77.34943902,77.48763415,77.6404878,77.80441463,77.97236585,78.13973171,78.3035122,78.46270732,
Romania,ROU,71.16341463,71.16097561,71.0097561,71.3097561,71.59427561,71.87889512,72.16341463,72.56585366,72.56585366,73.3097561,73.45853659,74.4097561,74.41219512,75.06341463,74.96097561,74.96097561,
Russian Federation,RUS,65.48365854,65.38341463,65.12878049,65.04780488,65.47097561,65.5297561,66.72756098,67.58682927,67.94926829,68.68463415,68.84121951,69.68390244,70.07219512,70.57878049,70.74365854,70.90853659,
Rwanda,RWA,48.36060976,49.73597561,50.9115122,52.20802439,53.69368293,55.36658537,57.15278049,58.90234146,60.49380488,61.88834146,63.06556098,64.03158537,64.83546341,65.52270732,66.11334146,66.62087805,
South Asia,SAS,62.876685,63.28104402,63.67715634,64.06858717,64.45710161,64.84793714,65.2434613,65.64452281,66.04733525,66.44923186,66.84308693,67.22095963,67.57733562,67.90665104,68.20916845,68.48545298,
Saudi Arabia,SAU,72.56165854,72.76092683,72.91912195,73.04068293,73.13207317,73.2047561,73.27226829,73.34763415,73.44139024,73.55807317,73.70014634,73.86360976,74.03846341,74.21821951,74.39739024,74.5744878,
Sudan,SDN,58.4242439,58.79395122,59.17692683,59.57463415,59.98407317,60.40673171,60.84209756,61.28709756,61.73419512,62.17578049,62.6007561,62.99702439,63.36004878,63.68578049,63.97473171,64.22941463,
Senegal,SEN,57.7527561,58.13204878,58.61221951,59.17182927,59.79729268,60.47531707,61.19304878,61.93317073,62.67502439,63.39863415,64.08363415,64.71331707,65.28558537,65.80073171,66.25782927,66.66143902,
Singapore,SGP,77.95121951,78.25121951,78.55121951,79.03902439,79.4902439,79.9902439,80.14146341,80.44146341,80.7902439,81.24146341,81.54146341,81.74390244,81.99512195,82.24634146,82.49512195,82.59512195,
Solomon Islands,SLB,63.12136585,63.76402439,64.39004878,64.99619512,65.57904878,66.13660976,66.6717561,67.18768293,67.68565854,68.16556098,68.62282927,69.05343902,69.45295122,69.82241463,70.16231707,70.47668293,
Sierra Leone,SLE,38.69014634,39.6454878,40.64290244,41.64912195,42.63919512,43.60307317,44.54507317,45.48139024,46.41517073,47.33326829,48.212,49.02426829,49.75358537,50.39253659,50.94260976,51.41285366,
El Salvador,SLV,68.71704878,69.00570732,69.29787805,69.58953659,69.88273171,70.17892683,70.47919512,70.78,71.08034146,71.37773171,71.67019512,71.9552439,72.23185366,72.49853659,72.75529268,73.00309756,
San Marino,SMR,80.6195122,80.97317073,81.1195122,81.2195122,81.72195122,81.97560976,82.1804878,82.50609756,82.83170732,82.99554324,83.15937916,83.32321508,,,,,
Somalia,SOM,50.87826829,51.22280488,51.50185366,51.77190244,52.05290244,52.35485366,52.67678049,53.00517073,53.33153659,53.65839024,53.99119512,54.3354878,54.6957561,55.0724878,55.46568293,55.87285366,
Serbia,SRB,71.58292683,72.23414634,72.28536585,72.43658537,72.68292683,72.83414634,73.38536585,73.63170732,73.88536585,73.98536585,74.33658537,74.53658537,74.83658537,75.18536585,75.33658537,75.48780488,
Sub-Saharan Africa (excluding high income),SSA,50.51250294,50.83722093,51.26225496,51.78449939,52.39550035,53.08299779,53.83016295,54.6111601,55.39848436,56.17133041,56.90969451,57.60161835,58.24755232,58.84731309,59.39858813,59.90058785,
South Sudan,SSD,49.21907317,49.61190244,49.9932439,50.37409756,50.76241463,51.17014634,51.60731707,52.07439024,52.56987805,53.0912439,53.63197561,54.18307317,54.733,55.27231707,55.7964878,56.30258537,
Sub-Saharan Africa,SSF,50.51250294,50.83722093,51.26482756,51.78669705,52.39773954,53.08506134,53.83214224,54.61311643,55.40034528,56.17305571,56.9113617,57.60308526,58.24907519,58.8486612,59.39987928,59.90182611,
Small states,SST,63.18001221,63.14224678,63.29544226,63.42062523,63.71618111,64.1047214,64.53711365,65.0444814,65.58863016,66.14156483,66.64989947,67.11482852,67.52868256,67.92739376,68.26977195,68.57721416,
Sao Tome and Principe,STP,63.29253659,63.4795122,63.70492683,63.96973171,64.26795122,64.58356098,64.89604878,65.18492683,65.43570732,65.64292683,65.80860976,65.94080488,66.05653659,66.17134146,66.29070732,66.41665854,
Suriname,SUR,67.92917073,68.01197561,68.14397561,68.32963415,68.56597561,68.846,69.15721951,69.48007317,69.796,70.09441463,70.3642439,70.60039024,70.80682927,70.98853659,71.14697561,71.28619512,
Slovak Republic,SVK,73.05121951,73.40243902,73.60487805,73.60487805,73.95853659,73.90487805,74.20487805,74.20731707,74.70487805,74.9097561,75.11219512,75.95853659,76.1097561,76.41219512,76.81219512,77.21219512,
Slovenia,SVN,75.41219512,75.75853659,76.00731707,76.85853659,77.20731707,77.61219512,78.08658537,78.56097561,78.76585366,78.97073171,79.42195122,79.97073171,80.12439024,80.32195122,81.07804878,81.07804878,
Sweden,SWE,79.64390244,79.79512195,79.84634146,80.09512195,80.49756098,80.54634146,80.74878049,80.9,81.1,81.35121951,81.45121951,81.80243902,81.70487805,81.95609756,82.25365854,82.55121951,
Swaziland,SWZ,48.44217073,47.27053659,46.42112195,45.92402439,45.80341463,46.07482927,46.72782927,47.67997561,48.83509756,50.11860976,51.44819512,52.75373171,53.99043902,55.11929268,56.10146341,56.91236585,
Sint Maarten (Dutch part),SXM,,,,,,,,74.54390244,74.53658537,75.58780488,,,73.05365854,,,,
Seychelles,SYC,,,72.95365854,71.02926829,72.6097561,72.13170732,72.21707317,73.19268293,73.16341463,73.03414634,73.19756098,72.72439024,74.22682927,73.1195122,73.22926829,73.22926829,
Syrian Arab Republic,SYR,73.10229268,73.36704878,73.66680488,73.98178049,74.28002439,74.48192683,74.49219512,74.26519512,73.79846341,73.1294878,72.33982927,71.53943902,70.8514878,70.37543902,70.16321951,70.25265854,
Chad,TCD,47.57058537,47.58112195,47.61509756,47.69090244,47.82241463,48.0275122,48.32207317,48.70109756,49.15368293,49.66336585,50.20634146,50.7522439,51.2747561,51.7545122,52.18107317,52.55395122,
East Asia & Pacific (IDA & IBRD countries),TEA,70.67723369,71.04588091,71.40940517,71.75755508,72.08461739,72.38507081,72.65773106,72.90613215,73.13580954,73.34833986,73.5442134,73.72732328,73.89902227,74.06398866,74.22379227,74.38078,
Europe & Central Asia (IDA & IBRD countries),TEC,68.24035788,68.44897041,68.49714621,68.62307161,68.94600374,69.07836694,69.65673271,70.1219901,70.4131024,70.96717347,71.2870766,71.83632601,72.13327428,72.50947789,72.74292048,72.94809221,
Togo,TGO,53.45970732,53.52260976,53.6787561,53.90812195,54.20419512,54.57290244,55.02312195,55.55370732,56.15007317,56.79068293,57.4425122,58.06860976,58.64456098,59.15046341,59.57634146,59.92370732,
Thailand,THA,70.63260976,70.84319512,71.10507317,71.41197561,71.75670732,72.1265122,72.50863415,72.88753659,73.25026829,73.58741463,73.89419512,74.16739024,74.41680488,74.64765854,74.86404878,75.068,
Tajikistan,TJK,65.54360976,65.96646341,66.39070732,66.82956098,67.28109756,67.73839024,68.19407317,68.63770732,69.05787805,69.44909756,69.80236585,70.11360976,70.38473171,70.62119512,70.82697561,71.00712195,
Turkmenistan,TKM,63.57717073,63.80556098,64.06263415,64.34682927,64.65312195,64.97646341,65.31187805,65.65131707,65.9857561,66.30714634,66.60539024,66.87290244,67.10912195,67.31404878,67.49068293,67.64104878,
Latin America & the Caribbean (IDA & IBRD countries),TLA,71.33540117,71.6569172,71.96120239,72.24936437,72.52528734,72.7908023,73.04910848,73.302092,73.55188818,73.79845702,74.0420487,74.28091804,74.5132759,74.73790151,74.95507474,75.16584183,
Timor-Leste,TLS,59.34697561,60.29058537,61.23763415,62.20790244,63.19297561,64.15560976,65.04636585,65.82073171,66.45187805,66.9387561,67.30046341,67.57229268,67.80414634,68.03782927,68.29295122,68.58002439,
Middle East & North Africa (IDA & IBRD countries),TMN,69.24178176,69.52450348,69.80017181,70.06988058,70.33606494,70.59820259,70.85450548,71.10088635,71.33345003,71.55301397,71.76190266,71.96592607,72.16976707,72.37593846,72.58283577,72.78920326,
Tonga,TON,70.76095122,70.89960976,71.0392439,71.17953659,71.32007317,71.45897561,71.59778049,71.73592683,71.87390244,72.01114634,72.14819512,72.28597561,72.42397561,72.56212195,72.70136585,72.84017073,
South Asia (IDA & IBRD),TSA,62.876685,63.28104402,63.67715634,64.06858717,64.45710161,64.84793714,65.2434613,65.64452281,66.04733525,66.44923186,66.84308693,67.22095963,67.57733562,67.90665104,68.20916845,68.48545298,
Sub-Saharan Africa (IDA & IBRD countries),TSS,50.51250294,50.83722093,51.26482756,51.78669705,52.39773954,53.08506134,53.83214224,54.61311643,55.40034528,56.17305571,56.9113617,57.60308526,58.24907519,58.8486612,59.39987928,59.90182611,
Trinidad and Tobago,TTO,68.59643902,68.64895122,68.71043902,68.78426829,68.87182927,68.97853659,69.10734146,69.25714634,69.42441463,69.60556098,69.79253659,69.97731707,70.15290244,70.31485366,70.45965854,70.58885366,
Tunisia,TUN,73.25382927,73.49960976,73.72139024,73.92314634,74.10687805,74.27217073,74.41514634,74.53541463,74.63697561,74.72529268,74.81126829,74.90668293,75.01890244,75.15429268,75.31434146,75.49704878,
Turkey,TUR,69.99934146,70.55580488,71.08197561,71.57419512,72.02987805,72.44812195,72.82912195,73.17812195,73.50282927,73.80631707,74.09404878,74.36941463,74.63629268,74.89604878,75.15214634,75.40709756,
Tanzania,TZA,51.45585366,52.24012195,53.13014634,54.09834146,55.11704878,56.15390244,57.17790244,58.16982927,59.11812195,60.01043902,60.85568293,61.67443902,62.48729268,63.30560976,64.1184878,64.90331707,
Uganda,UGA,47.05117073,48.08036585,49.19085366,50.33358537,51.46985366,52.56680488,53.60395122,54.58156098,55.49546341,56.3322439,57.07763415,57.722,58.27482927,58.74902439,59.15580488,59.5087561,
Ukraine,UKR,67.8595122,68.28707317,68.27560976,68.21073171,68.18536585,67.95682927,68.07756098,68.22219512,68.25146341,69.19,70.26536585,70.80926829,70.94414634,71.1595122,71.18658537,71.1895122,
Upper middle income,UMC,70.91929542,71.25175371,71.56304712,71.8792524,72.21392765,72.50155664,72.84732116,73.15843694,73.4273968,73.72044375,73.95607316,74.23684128,74.47654368,74.71816553,74.92436697,75.11854968,
Uruguay,URY,74.68597561,74.89604878,75.09556098,75.2845122,75.46441463,75.63470732,75.79641463,75.95153659,76.10158537,76.25009756,76.39612195,76.54219512,76.68836585,76.83465854,76.98209756,77.13163415,
United States,USA,76.63658537,76.83658537,76.93658537,77.03658537,77.48780488,77.48780488,77.68780488,77.98780488,78.03902439,78.3902439,78.54146341,78.64146341,78.74146341,78.74146341,78.74146341,78.74146341,
Uzbekistan,UZB,67.10231707,67.32014634,67.55363415,67.80080488,68.0602439,68.33546341,68.63202439,68.95090244,69.2865122,69.6307561,69.96843902,70.28341463,70.56302439,70.80068293,70.99339024,71.14568293,
St. Vincent and the Grenadines,VCT,70.577,70.62419512,70.71302439,70.84453659,71.01668293,71.22429268,71.45460976,71.69229268,71.92312195,72.13892683,72.3342439,72.50707317,72.66263415,72.80658537,72.9395122,73.06495122,
"Venezuela, RB",VEN,72.34612195,72.57560976,72.77526829,72.94456098,73.08643902,73.20382927,73.30204878,73.39041463,73.47826829,73.5715122,73.67514634,73.79419512,73.9262439,74.07041463,74.22614634,74.3915122,
Virgin Islands (U.S.),VIR,76.6195122,77.87317073,78.02439024,78.17317073,78.72439024,78.52439024,78.62439024,78.82439024,78.92439024,79.07317073,79.17317073,79.37317073,79.47317073,79.62439024,79.77317073,79.87317073,
Vietnam,VNM,73.14858537,73.36958537,73.57656098,73.77253659,73.95902439,74.13712195,74.30839024,74.47487805,74.63865854,74.80319512,74.97043902,75.14285366,75.32134146,75.50534146,75.69529268,75.89119512,
Vanuatu,VUT,67.555,67.9362439,68.30353659,68.65785366,68.99819512,69.32604878,69.64287805,69.94863415,70.24385366,70.529,70.80312195,71.0647561,71.31343902,71.54917073,71.772,71.98490244,
World,WLD,67.68493124,67.98243113,68.24909482,68.52261611,68.8625137,69.13615307,69.47557909,69.79463073,70.08453335,70.40674945,70.68495745,70.97376295,71.21697592,71.46206472,71.69170194,71.88880421,
Samoa,WSM,69.44831707,69.78909756,70.12939024,70.47670732,70.83402439,71.20734146,71.59812195,72.00331707,72.41495122,72.82702439,73.23002439,73.6125122,73.9674878,74.2905122,74.58007317,74.83870732,
Kosovo,XKX,67.95121951,67.99756098,67.94390244,68.19512195,68.44634146,68.69512195,68.94634146,69.19756098,69.39756098,69.64878049,69.9,70.14878049,70.49756098,70.79756098,71.09756098,71.34634146,
"Yemen, Rep.",YEM,60.40443902,60.64921951,60.91543902,61.20712195,61.52173171,61.85529268,62.20082927,62.54634146,62.88134146,63.20031707,63.4982439,63.77560976,64.03339024,64.27707317,64.50717073,64.72568293,
South Africa,ZAF,56.36831707,55.29465854,54.31495122,53.49043902,52.88031707,52.56317073,52.60460976,52.99702439,53.70407317,54.68346341,55.86960976,57.18107317,58.52041463,59.80007317,60.95478049,61.93409756,
Zambia,ZMB,44.67031707,45.40997561,46.28621951,47.28207317,48.37946341,49.57492683,50.87143902,52.25409756,53.68846341,55.13158537,56.5244878,57.80860976,58.9474878,59.92019512,60.71534146,61.33958537,
Zimbabwe,ZWE,44.81356098,44.28758537,44.06063415,44.13063415,44.50595122,45.21095122,46.26704878,47.63585366,49.24943902,51.02890244,52.87780488,54.69719512,56.40770732,57.9405122,59.24431707,60.27934146,
