Country Name,Country Code,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Central Europe and the Baltics,CEB,62.31066895,63.09329987,64.4385376,66.85769653,68.64054108,71.10295868,72.55103302,74.02285767,74.70503235,76.35289001,78.61238098,80.65344238,82.34893799,84.48760223,83.8718338,,
Switzerland,CHE,92.16903687,91.67253113,92.63317108,93.84477997,94.51576996,98.12493134,100.0333176,99.76751709,100.1802902,102.0426025,98.77404785,99.64521027,99.15328979,102.5228195,105.1050797,104.645401,
Chile,CHL,85.31797028,,81.39276886,76.90434265,78.02744293,81.67987061,81.09555054,82.75656128,82.24443054,85.09319305,106.919548,113.1741562,115.8769608,82.10276031,85.60710907,87.00312042,
China,CHN,41.74650955,42.74805832,40.82416153,43.14944839,,,50.84872055,52.07537842,52.44252014,53.5014801,57.33526993,63.80924988,72.78787231,77.79273224,81.61090851,83.61673737,
Cote d'Ivoire,CIV,2.524359941,2.636049986,2.734210014,2.9167099,,,3.052469969,2.931689978,2.914200068,3.512789965,,4.011650085,4.786630154,5.741230011,6.553790092,7.158979893,
Cameroon,CMR,12.22996998,12.36322021,12.74228954,13.08549976,16.27412987,17.55303955,17.34967995,18.7936306,22.19354057,23.57806015,25.34367943,26.69345093,29.84782982,,34.43854904,37.83330154,
"Congo, Dem. Rep.",COD,,0.816649973,1.345610023,,,,,2.881000042,3.242660046,3.876480103,3.31114006,3.601399899,3.913180113,3.924540043,4.173769951,,
"Congo, Rep.",COG,2.938110113,3.471159935,5.288310051,6.181459904,7.08370018,7.447579861,8.583889961,9.528409958,11.14974976,11.22177029,11.93548012,12.08040047,13.9085598,,,,
Colombia,COL,41.91872025,41.95270157,43.01218033,,43.59563828,45.50366974,45.25683975,43.45944977,53.24552155,56.14216995,53.75767899,54.72766113,,,,84.49167633,
Comoros,COM,2.125060081,,,3.060739994,4.227099895,,,,24.23917961,,,,,23.05911064,20.50259972,,
Cabo Verde,CPV,,51.82201004,54.81729126,57.31002045,57.9457016,61.11930084,62.39921188,65.37983704,69.69821167,72.28574371,72.09224701,76.40061951,72.98349762,71.69516754,70.30510712,73.65196228,
Costa Rica,CRI,46.26374054,58.66598892,61.5200882,,65.97366333,71.53463745,73.9546814,,75.54184723,77.46211243,77.14225006,77.25102234,76.38198853,51.56444168,52.96744919,52.37208939,
Caribbean small states,CSS,75.35897827,72.84528351,76.53353119,76.1870575,82.48535156,84.45744324,82.89031219,81.50701904,81.54007721,83.97254181,84.72860718,86.37841034,88.3706131,89.12399292,91.12399292,,
Cuba,CUB,103.4969406,105.4403687,105.3147583,107.395752,108.9034882,107.1690979,108.7372513,108.8429565,108.7141571,102.661499,98.61282349,100.9367905,103.7179489,90.6546402,98.06671143,102.0287628,
Cyprus,CYP,56.97777939,59.71287155,59.24800873,59.64474106,60.73173141,64.75805664,78.75881958,79.62864685,82.64051819,80.51357269,79.09063721,79.45822144,77.92455292,78.53769684,77.10958099,80.2753067,
Czech Republic,CZE,90.43575287,91.45272064,97.40441132,106.7908936,115.7185211,116.6817703,114.0872879,110.3274918,105.4015121,101.8933716,102.4463882,103.7788391,104.1444016,104.4506989,104.8187485,105.9042435,
Germany,DEU,98.69441223,104.3869781,101.9671631,99.45478821,95.43106842,97.04167938,108.165947,109.6758118,112.1903534,113.9677734,114.0799103,115.4399796,116.3396835,109.7093582,110.8751984,111.1529999,
Djibouti,DJI,0.526820004,0.528289974,0.793489993,,2.059679985,,1.930449963,2.979949951,3.388109922,3.17550993,,4.81911993,4.117300034,,,4.739769936,5.394209862
Dominica,DMA,70.88043976,81.99642944,81.4899292,65.98277283,80.42610168,98.39743805,96.87650299,94.81108093,105.4679337,102.7159195,104.8807526,101.899437,95.01370239,99.15074158,84.87654114,87.42299652,
Denmark,DNK,91.13356781,88.91915894,89.28305817,90.8008194,92.6309433,94.75920868,95.20275879,95.66255188,95.83757019,96.47678375,99.88767242,99.82288361,101.5183868,97.47972107,96.447052,95.92328644,
Dominican Republic,DOM,33.65071106,,31.57695007,31.14347076,30.15620041,32.30332947,34.36413956,33.84820938,35.30599976,37.66291046,37.83578873,37.38441849,38.60242844,41.80636978,43.60029984,44.00492859,
Algeria,DZA,2.714309931,3.384870052,,3.982359886,4.720069885,6.167500019,29.01754951,30.08341026,36.25754929,80.34272003,84.03958893,79.2128067,,,,,
East Asia & Pacific (excluding high income),EAP,39.1480484,40.0114212,38.89519882,40.97248077,42.94739914,45.37363052,48.21704102,50.16912842,51.11283875,52.51773834,54.77867126,59.6767807,67.25401306,71.63464355,74.92746735,,
Early-demographic dividend,EAR,16.40657043,16.3918705,16.95241928,17.54587936,17.84111023,19.01041985,21.46806908,22.89525032,24.88718987,24.99949074,25.09955978,26.44936943,28.25548935,30.02837944,30.3983593,,
East Asia & Pacific,EAS,41.79681015,42.76047134,41.810009,43.81745148,45.74966812,48.11903,50.81494141,52.6108017,53.45072937,54.69628143,57.11198044,61.69524002,68.82917023,73.02935028,76.10092926,,
Europe & Central Asia (excluding high income),ECA,38.36680984,39.09413147,40.19306946,42.60906982,43.38731003,44.65446854,46.4720192,48.24972153,50.57667923,51.86864853,53.41178131,54.97700882,56.3418808,54.93909073,56.1332016,,
Europe & Central Asia,ECS,59.1556015,60.6192894,61.67169952,63.59568024,63.56129837,65.76584625,67.82032013,68.90351105,70.53308105,71.32911682,72.50952911,73.80365753,74.53806305,73.59139252,74.57476044,,
Ecuador,ECU,63.87749863,66.98932648,69.84201813,70.65619659,73.06234741,76.24942017,85.74996948,95.39363861,,,139.3411255,146.8931122,159.5611267,55.63906097,62.54825974,71.04486084,71.38877106
"Egypt, Arab Rep.",EGY,11.18855,12.17800999,13.18397045,14.18163967,14.80900002,16.88640022,18.07332993,17.46755981,22.03148079,23.12770081,27.83584976,24.80360031,25.07266998,24.57172966,30.32247925,,
Euro area,EMU,96.39668274,98.50388336,98.55731201,98.77433777,98.46325684,100.6400986,103.1982727,102.6042786,102.5630493,102.5300217,102.8678284,103.2268219,103.5230179,102.3424911,102.6954117,,
Eritrea,ERI,5.577479839,5.8365798,5.971829891,6.943260193,8.475660324,14.00844002,15.60105038,15.69880962,14.42720985,14.44952011,14.94437981,16.46130943,15.89309025,15.16757011,14.4669199,13.22889996,
Spain,ESP,,,,,,,,,,,,,,99.07044983,98.04814148,96.65988922,
Estonia,EST,91.97927094,97.29775238,99.85341644,106.661911,113.66436,119.0910797,96.97009277,98.24954224,96.81774902,95.39958954,87.01315308,87.23940277,88.37406158,,,,
Ethiopia,ETH,1.575119972,1.680750012,1.760810018,1.752380013,1.909129977,2.046339989,2.446549892,2.817339897,3.342730045,3.676800013,4.255760193,4.736310005,17.55244064,,25.23822021,30.3617897,
European Union,EUU,85.20867157,87.0331192,87.76103973,88.31313324,87.32279205,90.4536972,92.68608856,92.95291901,93.7735672,94.14317322,95.12934113,96.12779236,96.40013123,95.56024933,96.5539093,,
Fragile and conflict affected situations,FCS,7.871880054,7.898509979,8.014969826,8.574290276,8.919050217,9.187020302,9.53512001,9.683099747,10.17187977,10.98960972,10.81175995,11.46879005,12.95567036,12.95116043,13.28619003,,
Finland,FIN,48.53416061,53.53672028,55.77650833,57.04211044,59.73600006,60.03765869,61.82672882,63.51641083,64.82434082,66.23873138,68.15167236,69.51670837,70.39478302,80.88854218,79.78717041,79.29335785,
Fiji,FJI,10.94480991,12.35206032,,,16.70280075,,16.9729805,,,17.87054062,,,,,,,
France,FRA,112.189888,113.2465286,112.7079315,111.7068863,111.6938477,116.6241226,115.9766312,113.1595993,110.9235001,109.261879,108.6125031,108.5793228,108.261261,107.8492203,108.8067322,,
"Micronesia, Fed. Sts.",FSM,,,,,,,,,,,,,,,,33.04626846,
Gabon,GAB,,14.62773037,,,,,,,,,,37.11408997,,,,,
United Kingdom,GBR,79.86696625,81.24224091,82.29994202,76.95288849,59.3199501,70.98264313,72.00791168,73.19907379,80.54155731,80.79727936,82.52326965,85.51100922,83.59429169,78.05825806,88.22270966,,
Georgia,GEO,37.60353088,39.54745865,43.07154083,47.05900955,52.17155838,56.59260178,60.81896973,60.94845963,59.45296097,,,,,,,,
Ghana,GHA,62.24514008,59.21215057,63.37173843,68.50196075,70.98464203,63.32682037,84.72415924,91.32299042,101.195137,120.9994278,,111.9308929,113.0284424,114.8020096,115.1036072,120.7888794,118.214798
Guinea,GIN,,,,,7.830800056,8.616559982,8.948080063,9.388090134,10.53829002,11.34072018,12.30951977,15.16259003,,,,,
"Gambia, The",GMB,,,,16.80950928,,,,21.1255703,,28.4444809,29.3053894,,,31.29245949,38.31578827,37.95362091,
Guinea-Bissau,GNB,3.490910053,,,,,,,,,,6.467700005,,,,,,
Equatorial Guinea,GNQ,26.1206398,30.83255005,,34.6594696,37.13386154,35.42140961,44.1236496,,70.30039215,,,69.65228271,67.99730682,,,57.75041962,
Greece,GRC,69.38990784,69.5838623,67.79782867,67.12709045,66.4588623,67.28414917,67.98210144,67.66457367,,,74.15170288,76.56442261,76.03424835,50.6291008,49.10599136,,
Grenada,GRD,,89.20688629,76.63323212,82.5501709,82.76538086,87.06786346,,92.38838196,104.7881088,102.2650986,98.5611496,,,94.21337891,91.1764679,85.88027191,
Guatemala,GTM,50.42076111,54.47005844,54.36812973,,57.0750618,57.70804977,59.00717163,59.13721085,61.4213295,74.36460876,69.8966217,68.07199097,63.44898987,42.78842926,43.71112823,44.65916824,
Guyana,GUY,96.10919189,89.78961945,,84.13176727,,84.96824646,,76.86652374,75.77017975,76.39305878,76.5117569,84.77084351,94.33744812,,,,
High income,HIC,72.54019928,74.64633942,75.58867645,74.95835876,75.48854828,79.42269897,80.31111908,80.45789337,80.76502991,80.92050934,81.42865753,82.50112915,83.08882904,81.95284271,82.71484375,82.47641754,
"Hong Kong SAR, China",HKG,,,86.80451202,86.4793396,89.14504242,92.90131378,98.45864105,99.45040894,102.8622971,106.2330704,106.6723328,109.4073563,,,,,
Honduras,HND,21.56578064,,,31.97831917,33.65058899,33.87582016,37.92979813,39.01760864,41.99024963,43.82678986,46.76063156,47.9113884,47.05844879,46.62854004,47.10662079,45.95742035,
Heavily indebted poor countries (HIPC),HPC,8.733579636,8.769860268,9.065360069,9.442810059,9.855759621,10.49446011,11.42980957,12.09125996,13.15130043,13.89657021,13.99454975,14.66073036,16.88290977,17.39653969,17.99657059,,
Croatia,HRV,45.3662796,45.57574844,46.77029037,45.92584991,45.85321045,46.42095184,47.61299896,50.35017014,54.54140854,58.95394135,61.77122116,63.37718964,62.67449951,61.70317841,61.43603134,62.72557068,
Hungary,HUN,79.59555054,78.93678284,79.9834137,81.64633179,84.81301117,86.56832886,88.22464752,88.30612946,85.99550629,84.73625183,84.94494629,86.91345215,87.21202087,86.62497711,83.97846222,79.3626709,
IBRD only,IBD,27.82049942,28.15763092,28.65851021,30.0526104,30.75865936,31.88608932,33.71073151,34.15048981,35.80324173,36.43899155,36.99219131,39.30400848,42.29692841,45.10255051,46.38595963,,
IDA & IBRD total,IBT,24.78827095,24.75996971,24.75835991,25.57085037,26.30153084,27.36805916,29.32349968,29.93840981,31.23093987,31.7406292,32.23736954,34.20491028,36.76007843,38.76150894,39.55484009,,
IDA total,IDA,18.19425964,17.61322021,16.8047905,16.62969971,17.57892036,18.72862053,21.12914085,22.23448944,22.97517967,23.32564926,23.78170013,25.36285019,27.35438919,28.34376907,28.34802055,,
IDA blend,IDB,33.51490021,32.02429962,30.0225296,28.73951912,31.58584976,33.74528885,40.14870071,42.71347046,42.58998108,41.7301712,41.72208023,41.70000839,42.61368942,43.13990021,41.28469086,,
Indonesia,IDN,24.10971069,24.45533943,24.39682007,25.70455933,26.98101044,31.48192978,34.6018486,40.79185104,43.34653091,45.35417938,41.30759048,42.96318817,49.9544487,54.4463501,58.15596008,,
IDA only,IDX,10.93375969,10.90985012,10.78431988,11.17418957,11.38500977,12.18813038,12.91246986,13.39834976,14.51799011,15.37349987,15.99518013,18.2597599,20.56216049,21.68634987,22.4871006,,
India,IND,,3.502370119,6.13711977,7.254119873,6.607659817,6.216660023,6.859290123,6.963049889,8.507149696,7.542819977,7.202459812,7.693290234,7.884890079,9.607040405,11.7343502,12.20660019,
Ireland,IRL,,,,,,,,,,,,,102.1561737,107.9851685,106.6761398,96.7951889,
"Iran, Islamic Rep.",IRN,17.39584923,20.67378998,25.16955948,32.77819824,37.57159042,45.45111084,52.7901001,54.02373886,53.05163956,42.8848114,41.4850502,41.49674988,35.07400894,38.12472153,42.39659882,50.78187943,
Iraq,IRQ,5.22055006,,,3.549570084,5.861730099,,,6.611800194,,,,,,,,,
Iceland,ISL,86.60375214,88.0655365,90.56233978,92.14790344,96.25588226,96.26393127,95.78246307,95.16155243,96.73233795,97.20944977,97.14723969,96.85021973,97.47515869,97.12545013,,,
