Country Name,Country Code,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Fragile and conflict affected situations,FCS,0.758345411,0.782254133,0.743101064,0.792787006,0.85075299,0.836936577,0.790995841,0.712353785,0.792740323,0.811890651,0.833550528,0.817418849,0.833300418,0.870957192,0.877975707,,
Finland,FIN,10.12847414,10.9967421,11.86067583,13.26109694,12.83267498,10.41643805,12.57063845,12.09848186,10.63715919,9.955194272,11.57528165,10.54447474,9.075433356,8.681780123,8.660721243,,
Fiji,FJI,1.039677129,1.297067861,1.092424705,1.284259173,1.653469037,1.334157118,1.471389672,1.38806342,1.060957621,0.929697981,1.419979069,1.25604496,1.213104227,1.30887617,1.320574708,,
France,FRA,5.946665658,6.153060499,6.068664472,6.115998304,6.120078373,6.099598372,5.90626685,5.76638499,5.690501327,5.438356727,5.428980444,5.077911413,5.07506381,5.062180938,4.572088353,,
Faroe Islands,FRO,14.58792162,16.04881539,15.1995227,15.28744737,15.53845834,14.96114735,14.02135047,14.229607,13.00864185,11.86633551,12.99122554,11.6932398,12.13140591,13.91665128,12.23784857,,
"Micronesia, Fed. Sts.",FSM,1.160529451,1.574040032,1.336782479,1.338872454,1.341874889,1.139506196,1.145026683,1.326119644,1.123145543,1.552020008,1.097098904,1.169550006,1.310870216,1.379076585,1.445435754,,
Gabon,GAB,3.812587217,3.8027877,3.532692526,3.495415414,3.435279888,3.483729188,2.888232916,2.765283613,2.716100054,2.678457404,2.933224404,2.929968222,2.905518332,2.90571962,2.768265721,,
United Kingdom,GBR,9.199549233,9.233174987,8.904123108,9.053277839,8.989140127,8.982938536,8.89871022,8.617163681,8.424423983,7.574622131,7.857836486,7.079297626,7.355898277,7.145844359,6.49744049,,
Georgia,GEO,1.026657085,0.859400875,0.777669956,0.877317601,1.018467138,1.209497375,1.486837282,1.572983097,1.282085112,1.568937657,1.608398879,2.05730529,2.20691085,2.081139036,2.411541991,,
Ghana,GHA,0.332065264,0.356285127,0.372506201,0.373214083,0.350161075,0.324620095,0.423190166,0.432928115,0.392218773,0.322460195,0.406162808,0.391342522,0.4615626,0.554930149,0.536533378,,
Gibraltar,GIB,10.7022771,10.98674061,11.04378012,11.21371375,12.07157637,12.45762818,12.94395591,12.74595509,12.99560064,14.01996602,14.03202868,13.50220027,13.74184338,14.52448937,15.51348493,,
Guinea,GIN,0.186502517,0.191706204,0.197449478,0.202062483,0.204790633,0.188658482,0.191487708,0.19503142,0.212067121,0.214326136,0.2412015,0.251884294,0.22883261,0.199296674,0.207492621,,
"Gambia, The",GMB,0.199448144,0.199153086,0.220912206,0.213922821,0.209756659,0.203129198,0.20658864,0.228723501,0.230836248,0.232603869,0.255713888,0.25617469,0.252317681,0.232722215,0.267684889,,
Guinea-Bissau,GNB,0.117983091,0.11861584,0.119065529,0.147101654,0.149358127,0.154026758,0.153151941,0.159770201,0.153530325,0.154659665,0.153196262,0.153925624,0.154457589,0.152655821,0.157241167,,
Equatorial Guinea,GNQ,0.740177399,4.837655253,7.472589574,8.663189901,7.199253053,6.222090617,6.003530598,5.78352809,5.18537847,5.08234968,4.919642857,6.162746281,4.925379817,4.764156915,4.733816529,,
Greece,GRC,8.47843382,8.636014274,8.591970187,8.760745127,8.867967195,8.980839448,8.827796219,8.892293442,8.662824281,8.277892345,7.540183868,7.189762915,7.247007359,6.33661459,6.180337268,,
Grenada,GRD,1.876460111,1.908226885,2.011283056,2.113338217,2.000389651,2.101555139,2.237296507,2.301034889,2.434552102,2.426008668,2.487241705,2.408022841,2.572577052,2.873797317,2.275498308,,
Greenland,GRL,9.461120996,9.566086957,9.522319772,9.366951467,10.24499657,10.69152542,11.04479163,11.28207939,11.71815083,10.2217389,11.66377295,12.44034101,10.00501672,9.803250536,8.989181988,,
Guatemala,GTM,0.851067438,0.891154224,0.90887707,0.866258954,0.908087138,0.959869359,0.944052806,0.921548718,0.816060283,0.827854974,0.797292859,0.791834915,0.784016181,0.87418049,1.150977994,,
Guyana,GUY,2.137011633,2.12046186,2.102022386,2.082588843,2.16609282,1.914204217,1.721961417,2.088790951,2.088229619,2.099803807,2.303675813,2.379070885,2.648880414,2.554048974,2.632347952,,
High income,HIC,12.27489081,12.15685808,12.15333334,12.25279694,12.3770201,12.30537727,12.23347214,12.20527872,11.95578819,11.24474243,11.56298143,11.31088372,11.13486896,11.05307492,10.98166699,,
"Hong Kong SAR, China",HKG,6.067468267,5.65317561,5.877226465,6.441820883,6.148515958,6.439263195,6.133325021,6.321536226,6.320723648,6.044701985,5.791126534,6.193079501,6.069467755,6.261577878,6.382829308,,
Honduras,HND,0.771138223,0.853598376,0.887475982,0.962390428,1.022605017,1.024491994,0.929221554,1.13892448,1.101591737,0.979841745,0.973269197,1.072227358,1.05625722,1.047014219,1.07522179,,
Heavily indebted poor countries (HIPC),HPC,0.162257814,0.163942515,0.170391156,0.175683411,0.184718896,0.183977821,0.192717356,0.200496028,0.203015919,0.20326954,0.221203409,0.232659952,0.240601121,0.254597359,0.26534215,,
Croatia,HRV,4.369579304,4.593660811,4.836475676,5.176746847,5.040782609,5.086084421,5.091679054,5.371543282,5.094677245,4.778855554,4.566131051,4.627629816,4.21645564,4.123953137,3.973804906,,
Haiti,HTI,0.159990525,0.1805538,0.206703021,0.193224637,0.217948811,0.224056081,0.22447544,0.25017388,0.247110854,0.230376834,0.212694146,0.218681438,0.224883835,0.23059851,0.270538586,,
Hungary,HUN,5.467296695,5.592875675,5.518941473,5.82981044,5.684910755,5.751848927,5.698187039,5.572459521,5.463501182,4.840111448,5.022311649,4.797900003,4.494128944,4.259659831,4.265574976,,
IBRD only,IBD,2.639154885,2.661124886,2.738289435,2.963583055,3.164713275,3.343350356,3.53146464,3.667385325,3.860075908,3.915007142,4.123563114,4.411304311,4.524741598,4.503035252,4.510720762,,
IDA & IBRD total,IBT,2.179903703,2.193942815,2.2496054,2.424325752,2.577694387,2.708278452,2.848555043,2.950578364,3.090863734,3.117201737,3.272366264,3.486023849,3.561338844,3.536686563,3.530939698,,
