Country Name,Country Code,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Botswana,BWA,105.0816422,106.9180908,107.5896683,107.6238022,107.1383896,107.1951675,107.6448669,106.6902695,106.4792175,107.5096664,,,108.0655823,108.5723877,107.6304932,,
Central African Republic,CAF,,77.88150787,68.66033173,68.08614349,58.47304916,65.03376007,64.75450134,75.01068115,86.83096313,88.86504364,91.80876923,92.5838089,93.45572662,,,,
Canada,CAN,100.3329315,,,,98.11682892,97.05580139,98.63130951,98.78649902,97.91333771,98.98703766,98.68959808,98.29531097,99.69377136,100.5723114,,,
Central Europe and the Baltics,CEB,99.15995789,99.54898071,99.40061951,99.38056946,100.0209579,99.15952301,98.82396698,99.10452271,98.79389191,99.28106689,99.53089142,99.32784271,99.89997864,99.55503845,99.6465683,,
Switzerland,CHE,106.3658905,105.3136215,104.331398,103.7370987,103.0746613,102.056221,101.735611,101.8349304,102.2593384,102.5565491,102.5842514,102.8688889,102.9093399,103.3546524,103.2310028,103.9151306,
Chile,CHL,108.9311295,,108.1068802,106.6762924,110.4935684,109.5047226,108.9910507,109.1213226,108.7578812,106.7561798,103.2851334,102.197052,101.7256012,100.1880798,100.5261383,101.6437302,
China,CHN,,107.4354706,110.2409668,113.4654999,,,104.7535095,109.3653564,112.9970474,113.9523926,112.4739227,110.7839813,110.088768,108.7339478,103.9189682,104.1251297,
Cote d'Ivoire,CIV,74.27895355,76.50718689,76.95688629,72.4408493,,,69.16043091,69.65470886,73.61167908,72.95069122,,81.5593338,84.99391174,86.54437256,89.60569,93.63452148,
Cameroon,CMR,83.14260101,98.14322662,97.9571991,97.9484024,102.2406006,100.3402328,99.31360626,101.3080215,101.6446762,103.871727,106.1925278,105.9060211,110.8113098,,113.5502396,117.1338577,
"Congo, Dem. Rep.",COD,,,64.08535004,,,,,88.94091034,96.94863892,96.1054306,95.74353027,97.03485107,101.4593811,102.9025879,106.9730911,,
"Congo, Rep.",COG,88.27317047,103.7705078,106.3671188,100.7434464,112.5652313,111.8525925,112.1687469,109.6132126,107.2432785,111.0634689,113.0668793,113.3167725,110.8884583,,,,
Colombia,COL,120.9109421,118.9821091,120.98703,,125.0216217,127.5044098,128.7162933,129.4152069,129.4988861,129.6851501,124.2846375,120.5187302,116.5612106,116.6210709,113.7466202,113.5627213,
Comoros,COM,102.2122803,,111.2042465,109.5902176,107.4060287,,,102.7860489,107.2590408,,,106.3637238,,105.2490463,103.1701508,,
Cabo Verde,CPV,117.5800323,115.6771698,115.1781387,113.5362473,111.2929611,110.2146301,110.4459381,110.124939,110.538208,110.8786087,111.6826019,112.7966232,113.2207336,114.2315216,113.1533585,109.8879013,
